index,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
10832,Comoros,COM,2015,3.5917705946530902,5.09591319212335,777435.0,Africa
10833,Comoros,COM,2016,3.6011153364946704,5.10435024565264,795597.0,
10834,Comoros,COM,2017,3.6121284427286895,5.11057211915806,813890.0,
10835,Comoros,COM,2018,3.6273963823311695,5.1183028754109,832322.0,
10836,Comoros,COM,2019,3.65067748068314,5.13268107551048,850891.0,
10837,Comoros,COM,900,,,5000.0,
10838,Comoros,COM,1000,,,10000.0,
10839,Comoros,COM,1100,,,12000.0,
10840,Comoros,COM,1200,,,14000.0,
10841,Comoros,COM,1300,,,16000.0,
10842,Comoros,COM,1400,,,18000.0,
10843,Comoros,COM,1500,,,20000.0,
10844,Comoros,COM,1600,,,25000.0,
10845,Comoros,COM,1700,,,30000.0,
10846,Comoros,COM,1710,,,29849.0,
10847,Comoros,COM,1720,,,31981.0,
10848,Comoros,COM,1730,,,34265.0,
10849,Comoros,COM,1740,,,36713.0,
10850,Comoros,COM,1750,,,39335.0,
10851,Comoros,COM,1760,,,42145.0,
10852,Comoros,COM,1770,,,45156.0,
10853,Comoros,COM,1780,,,48381.0,
10854,Comoros,COM,1790,,,51837.0,
10855,Comoros,COM,1800,,,56346.0,
10856,Comoros,COM,1801,,,56346.0,
10857,Comoros,COM,1802,,,56346.0,
10858,Comoros,COM,1803,,,56346.0,
10859,Comoros,COM,1804,,,56346.0,
10860,Comoros,COM,1805,,,56346.0,
10861,Comoros,COM,1806,,,56346.0,
10862,Comoros,COM,1807,,,56346.0,
10863,Comoros,COM,1808,,,56346.0,
10864,Comoros,COM,1809,,,56346.0,
10865,Comoros,COM,1810,,,56346.0,
10866,Comoros,COM,1811,,,56346.0,
10867,Comoros,COM,1812,,,56346.0,
10868,Comoros,COM,1813,,,56346.0,
10869,Comoros,COM,1814,,,56346.0,
10870,Comoros,COM,1815,,,56346.0,
10871,Comoros,COM,1816,,,56346.0,
10872,Comoros,COM,1817,,,56346.0,
10873,Comoros,COM,1818,,,56346.0,
10874,Comoros,COM,1819,,,56370.0,
10875,Comoros,COM,1820,,,56417.0,
10876,Comoros,COM,1821,,,56488.0,
10877,Comoros,COM,1822,,,56583.0,
10878,Comoros,COM,1823,,,56701.0,
10879,Comoros,COM,1824,,,56820.0,
10880,Comoros,COM,1825,,,56939.0,
10881,Comoros,COM,1826,,,57059.0,
10882,Comoros,COM,1827,,,57178.0,
10883,Comoros,COM,1828,,,57298.0,
10884,Comoros,COM,1829,,,57418.0,
10885,Comoros,COM,1830,,,57539.0,
10886,Comoros,COM,1831,,,57659.0,
10887,Comoros,COM,1832,,,57780.0,
10888,Comoros,COM,1833,,,57902.0,
10889,Comoros,COM,1834,,,58023.0,
10890,Comoros,COM,1835,,,58145.0,
10891,Comoros,COM,1836,,,58266.0,
10892,Comoros,COM,1837,,,58389.0,
10893,Comoros,COM,1838,,,58511.0,
10894,Comoros,COM,1839,,,58634.0,
10895,Comoros,COM,1840,,,58757.0,
10896,Comoros,COM,1841,,,58880.0,
10897,Comoros,COM,1842,,,59003.0,
10898,Comoros,COM,1843,,,59127.0,
10899,Comoros,COM,1844,,,59251.0,
10900,Comoros,COM,1845,,,59375.0,
10901,Comoros,COM,1846,,,59500.0,
10902,Comoros,COM,1847,,,59624.0,
10903,Comoros,COM,1848,,,59749.0,
10904,Comoros,COM,1849,,,59919.0,
10905,Comoros,COM,1850,,,60133.0,
10906,Comoros,COM,1851,,,60453.0,
10907,Comoros,COM,1852,,,60819.0,
10908,Comoros,COM,1853,,,61232.0,
10909,Comoros,COM,1854,,,61647.0,
10910,Comoros,COM,1855,,,62065.0,
10911,Comoros,COM,1856,,,62486.0,
10912,Comoros,COM,1857,,,62910.0,
10913,Comoros,COM,1858,,,63336.0,
10914,Comoros,COM,1859,,,63765.0,
10915,Comoros,COM,1860,,,64198.0,
10916,Comoros,COM,1861,,,64633.0,
10917,Comoros,COM,1862,,,65071.0,
10918,Comoros,COM,1863,,,65511.0,
10919,Comoros,COM,1864,,,65955.0,
10920,Comoros,COM,1865,,,66402.0,
10921,Comoros,COM,1866,,,66851.0,
10922,Comoros,COM,1867,,,67304.0,
10923,Comoros,COM,1868,,,67760.0,
10924,Comoros,COM,1869,,,68218.0,
10925,Comoros,COM,1870,,,68680.0,
10926,Comoros,COM,1871,,,69145.0,
10927,Comoros,COM,1872,,,69612.0,
10928,Comoros,COM,1873,,,70083.0,
10929,Comoros,COM,1874,,,70557.0,
10930,Comoros,COM,1875,,,71034.0,
10931,Comoros,COM,1876,,,71515.0,
10932,Comoros,COM,1877,,,71998.0,
10933,Comoros,COM,1878,,,72485.0,
10934,Comoros,COM,1879,,,72975.0,
10935,Comoros,COM,1880,,,73468.0,
10936,Comoros,COM,1881,,,73964.0,
10937,Comoros,COM,1882,,,74464.0,
10938,Comoros,COM,1883,,,74967.0,
10939,Comoros,COM,1884,,,75473.0,
10940,Comoros,COM,1885,,,75983.0,
10941,Comoros,COM,1886,,,76496.0,
10942,Comoros,COM,1887,,,77012.0,
10943,Comoros,COM,1888,,,77532.0,
10944,Comoros,COM,1889,,,78055.0,
10945,Comoros,COM,1890,,,78582.0,
10946,Comoros,COM,1891,,,79112.0,
10947,Comoros,COM,1892,,,79646.0,
10948,Comoros,COM,1893,,,80183.0,
10949,Comoros,COM,1894,,,80724.0,
10950,Comoros,COM,1895,,,81268.0,
10951,Comoros,COM,1896,,,81816.0,
10952,Comoros,COM,1897,,,82367.0,
10953,Comoros,COM,1898,,,82923.0,
10954,Comoros,COM,1899,,,83729.0,
10955,Comoros,COM,1900,,,84792.0,
10956,Comoros,COM,1901,,,86121.0,
10957,Comoros,COM,1902,,,87723.0,
10958,Comoros,COM,1903,,,89606.0,
10959,Comoros,COM,1904,,,91529.0,
10960,Comoros,COM,1905,,,93493.0,
10961,Comoros,COM,1906,,,95499.0,
10962,Comoros,COM,1907,,,97548.0,
10963,Comoros,COM,1908,,,99641.0,
10964,Comoros,COM,1909,,,101778.0,
10965,Comoros,COM,1910,,,103962.0,
10966,Comoros,COM,1911,,,106192.0,
10967,Comoros,COM,1912,,,108470.0,
10968,Comoros,COM,1913,,,110797.0,
10969,Comoros,COM,1914,,,113173.0,
10970,Comoros,COM,1915,,,115601.0,
10971,Comoros,COM,1916,,,118080.0,
10972,Comoros,COM,1917,,,120612.0,
10973,Comoros,COM,1918,,,123083.0,
10974,Comoros,COM,1919,,,125259.0,
10975,Comoros,COM,1920,,,127132.0,
10976,Comoros,COM,1921,,,128694.0,
10977,Comoros,COM,1922,,,129937.0,
10978,Comoros,COM,1923,,,130850.0,
10979,Comoros,COM,1924,,,131769.0,
10980,Comoros,COM,1925,,,132696.0,
10981,Comoros,COM,1926,,,133628.0,
10982,Comoros,COM,1927,,,134567.0,
10983,Comoros,COM,1928,,,135513.0,
10984,Comoros,COM,1929,,,136465.0,
10985,Comoros,COM,1930,,,137424.0,
10986,Comoros,COM,1931,,,138390.0,
10987,Comoros,COM,1932,,,139363.0,
10988,Comoros,COM,1933,,,140342.0,
10989,Comoros,COM,1934,,,141329.0,
10990,Comoros,COM,1935,,,142322.0,
10991,Comoros,COM,1936,,,143322.0,
10992,Comoros,COM,1937,,,144330.0,
10993,Comoros,COM,1938,,,145344.0,
10994,Comoros,COM,1939,,,146365.0,
10995,Comoros,COM,1940,,,147394.0,
10996,Comoros,COM,1941,,,148430.0,
10997,Comoros,COM,1942,,,149473.0,
10998,Comoros,COM,1943,,,150524.0,
10999,Comoros,COM,1944,,,151582.0,
11000,Comoros,COM,1945,,,152647.0,
11001,Comoros,COM,1946,,,153720.0,
11002,Comoros,COM,1947,,,154800.0,
11003,Comoros,COM,1948,,,155888.0,
11004,Comoros,COM,1949,,,157437.0,
11005,Comoros,COM,1950,,,159459.0,
11006,Comoros,COM,1951,,,163146.0,
11007,Comoros,COM,1952,,,166538.0,
11008,Comoros,COM,1953,,,169748.0,
11009,Comoros,COM,1954,,,172853.0,
11010,Comoros,COM,1955,,,175906.0,
11011,Comoros,COM,1956,,,178946.0,
11012,Comoros,COM,1957,,,181990.0,
11013,Comoros,COM,1958,,,185046.0,
11014,Comoros,COM,1959,,,188088.0,
11015,Comoros,COM,1960,,,191122.0,
11016,Comoros,COM,1961,,,194149.0,
11017,Comoros,COM,1962,,,197202.0,
11018,Comoros,COM,1963,,,200371.0,
11019,Comoros,COM,1964,,,203762.0,
11020,Comoros,COM,1965,,,207429.0,
11021,Comoros,COM,1966,,,211477.0,
11022,Comoros,COM,1967,,,215900.0,
11023,Comoros,COM,1968,,,220574.0,
11024,Comoros,COM,1969,,,225324.0,
11025,Comoros,COM,1970,,,230055.0,
11026,Comoros,COM,1971,,,234645.0,
11027,Comoros,COM,1972,,,239229.0,
11028,Comoros,COM,1973,,,244207.0,
11029,Comoros,COM,1974,,,250107.0,
11030,Comoros,COM,1975,,,257285.0,
11031,Comoros,COM,1976,,,265958.0,
11032,Comoros,COM,1977,,,275903.0,
11033,Comoros,COM,1978,,,286628.0,
11034,Comoros,COM,1979,,,297451.0,
11035,Comoros,COM,1980,,,307831.0,
11036,Comoros,COM,1981,,,317617.0,
11037,Comoros,COM,1982,,,326944.0,
11038,Comoros,COM,1983,,,336088.0,
11039,Comoros,COM,1984,,,345455.0,
11040,Comoros,COM,1985,,,355337.0,
11041,Comoros,COM,1986,,,365765.0,
11042,Comoros,COM,1987,,,376647.0,
11043,Comoros,COM,1988,,,387964.0,
11044,Comoros,COM,1989,,,399638.0,
11045,Comoros,COM,2020,,,869595.0,
11046,Comoros,COM,2021,,,888456.0,
11047,Congo,COG,1990,5.21205292762824,6.75406912473511,2356740.0,
11048,Congo,COG,1991,5.19450520712251,6.756090935099871,2422312.0,
11049,Congo,COG,1992,5.17863419472458,6.7622399033887,2489945.0,
11050,Congo,COG,1993,5.16534076736999,6.770281556632949,2559880.0,
11051,Congo,COG,1994,5.1496296632073,6.77985569846611,2632345.0,
11052,Congo,COG,1995,5.13488007543174,6.78914070391244,2707532.0,
11053,Congo,COG,1996,5.12907824577456,6.8204632710825495,2785815.0,
11054,Congo,COG,1997,5.1321138615532895,6.886473121432379,2867283.0,
11055,Congo,COG,1998,5.13773561152429,6.95519068410946,2951651.0,
11056,Congo,COG,1999,5.13831497082857,7.01230897198788,3038432.0,
11057,Congo,COG,2000,5.12658538557575,7.0360080286940505,3127420.0,
11058,Congo,COG,2001,5.10099692617583,7.027998849249741,3217930.0,
11059,Congo,COG,2002,5.06725456805206,7.013238330643349,3310376.0,
11060,Congo,COG,2003,5.03077646741463,6.99732932686854,3406915.0,
11061,Congo,COG,2004,4.99133133239075,6.97468443833068,3510468.0,
11062,Congo,COG,2005,4.95449047615727,6.95633342658555,3622775.0,
11063,Congo,COG,2006,4.922095632629779,6.939970591924411,3745143.0,
11064,Congo,COG,2007,4.8815180301928,6.91788108875442,3876123.0,
11065,Congo,COG,2008,4.84596583312156,6.89250497284278,4011487.0,
11066,Congo,COG,2009,4.81280741246319,6.862627110021561,4145399.0,
11067,Congo,COG,2010,4.79001827458213,6.833801400909,4273738.0,
11068,Congo,COG,2011,4.77337382058732,6.783694916110759,4394842.0,
11069,Congo,COG,2012,4.75362136625038,6.70239281435501,4510197.0,
11070,Congo,COG,2013,4.73591832789372,6.625827382741301,4622757.0,
11071,Congo,COG,2014,4.72095762056521,6.556529279723219,4736965.0,
11072,Congo,COG,2015,4.7112714742625,6.51728351144209,4856093.0,Africa
11073,Congo,COG,2016,4.7103648026921805,6.504436039551301,4980996.0,
11074,Congo,COG,2017,4.70655052688359,6.50087611457866,5110701.0,
11075,Congo,COG,2018,4.7128037942446905,6.50453703150087,5244363.0,
11076,Congo,COG,2019,4.72070975033428,6.5182870790752,5380504.0,
11077,Congo,COG,-10000,,,1949.0,
11078,Congo,COG,-9000,,,2599.0,
11079,Congo,COG,-8000,,,3466.0,
11080,Congo,COG,-7000,,,4622.0,
11081,Congo,COG,-6000,,,6162.0,
11082,Congo,COG,-5000,,,8217.0,
11083,Congo,COG,-4000,,,10956.0,
11084,Congo,COG,-3000,,,14608.0,
11085,Congo,COG,-2000,,,19477.0,
11086,Congo,COG,-1000,,,25969.0,
11087,Congo,COG,0,,,34626.0,
11088,Congo,COG,100,,,39573.0,
11089,Congo,COG,200,,,45226.0,
11090,Congo,COG,300,,,51687.0,
11091,Congo,COG,400,,,59071.0,
11092,Congo,COG,500,,,67510.0,
11093,Congo,COG,600,,,77154.0,
11094,Congo,COG,700,,,88176.0,
11095,Congo,COG,800,,,100772.0,
11096,Congo,COG,900,,,115168.0,
11097,Congo,COG,1000,,,131621.0,
11098,Congo,COG,1100,,,150424.0,
11099,Congo,COG,1200,,,171914.0,
11100,Congo,COG,1300,,,196473.0,
11101,Congo,COG,1400,,,224541.0,
11102,Congo,COG,1500,,,256618.0,
11103,Congo,COG,1600,,,293277.0,
11104,Congo,COG,1700,,,335174.0,
11105,Congo,COG,1710,,,336858.0,
11106,Congo,COG,1720,,,339975.0,
11107,Congo,COG,1730,,,343258.0,
11108,Congo,COG,1740,,,346726.0,
11109,Congo,COG,1750,,,350396.0,
11110,Congo,COG,1760,,,354294.0,
11111,Congo,COG,1770,,,358444.0,
11112,Congo,COG,1780,,,362879.0,
11113,Congo,COG,1790,,,367637.0,
11114,Congo,COG,1800,,,314465.0,
11115,Congo,COG,1801,,,314465.0,
11116,Congo,COG,1802,,,314465.0,
11117,Congo,COG,1803,,,314465.0,
11118,Congo,COG,1804,,,314465.0,
11119,Congo,COG,1805,,,314465.0,
11120,Congo,COG,1806,,,314465.0,
11121,Congo,COG,1807,,,314465.0,
11122,Congo,COG,1808,,,314465.0,
11123,Congo,COG,1809,,,314465.0,
11124,Congo,COG,1810,,,314465.0,
11125,Congo,COG,1811,,,314465.0,
11126,Congo,COG,1812,,,314465.0,
11127,Congo,COG,1813,,,314465.0,
11128,Congo,COG,1814,,,314465.0,
11129,Congo,COG,1815,,,314465.0,
11130,Congo,COG,1816,,,314465.0,
11131,Congo,COG,1817,,,314465.0,
11132,Congo,COG,1818,,,314465.0,
11133,Congo,COG,1819,,,315477.0,
11134,Congo,COG,1820,,,317518.0,
11135,Congo,COG,1821,,,320603.0,
11136,Congo,COG,1822,,,324750.0,
11137,Congo,COG,1823,,,329976.0,
11138,Congo,COG,1824,,,335286.0,
11139,Congo,COG,1825,,,340682.0,
11140,Congo,COG,1826,,,346164.0,
11141,Congo,COG,1827,,,351735.0,
11142,Congo,COG,1828,,,357395.0,
11143,Congo,COG,1829,,,363146.0,
11144,Congo,COG,1830,,,368990.0,
11145,Congo,COG,1831,,,374928.0,
11146,Congo,COG,1832,,,380961.0,
11147,Congo,COG,1833,,,387092.0,
11148,Congo,COG,1834,,,393321.0,
11149,Congo,COG,1835,,,399651.0,
11150,Congo,COG,1836,,,406082.0,
11151,Congo,COG,1837,,,412617.0,
11152,Congo,COG,1838,,,419257.0,
11153,Congo,COG,1839,,,426003.0,
11154,Congo,COG,1840,,,432859.0,
11155,Congo,COG,1841,,,439825.0,
11156,Congo,COG,1842,,,446902.0,
11157,Congo,COG,1843,,,454094.0,
11158,Congo,COG,1844,,,461401.0,
11159,Congo,COG,1845,,,468826.0,
11160,Congo,COG,1846,,,476371.0,
11161,Congo,COG,1847,,,484037.0,
11162,Congo,COG,1848,,,491826.0,
11163,Congo,COG,1849,,,498107.0,
11164,Congo,COG,1850,,,502855.0,
11165,Congo,COG,1851,,,506205.0,
11166,Congo,COG,1852,,,507973.0,
11167,Congo,COG,1853,,,508133.0,
11168,Congo,COG,1854,,,508293.0,
11169,Congo,COG,1855,,,508453.0,
11170,Congo,COG,1856,,,508613.0,
11171,Congo,COG,1857,,,508772.0,
11172,Congo,COG,1858,,,508932.0,
11173,Congo,COG,1859,,,509703.0,
11174,Congo,COG,1860,,,511089.0,
11175,Congo,COG,1861,,,513094.0,
11176,Congo,COG,1862,,,515724.0,
11177,Congo,COG,1863,,,518981.0,
11178,Congo,COG,1864,,,522258.0,
11179,Congo,COG,1865,,,525557.0,
11180,Congo,COG,1866,,,528876.0,
11181,Congo,COG,1867,,,532216.0,
11182,Congo,COG,1868,,,535577.0,
11183,Congo,COG,1869,,,539176.0,
11184,Congo,COG,1870,,,543016.0,
11185,Congo,COG,1871,,,547102.0,
11186,Congo,COG,1872,,,551435.0,
11187,Congo,COG,1873,,,556021.0,
11188,Congo,COG,1874,,,560644.0,
11189,Congo,COG,1875,,,565306.0,
11190,Congo,COG,1876,,,570006.0,
11191,Congo,COG,1877,,,574746.0,
11192,Congo,COG,1878,,,579525.0,
11193,Congo,COG,1879,,,584225.0,
11194,Congo,COG,1880,,,588847.0,
11195,Congo,COG,1881,,,593386.0,
11196,Congo,COG,1882,,,597843.0,
11197,Congo,COG,1883,,,602216.0,
11198,Congo,COG,1884,,,606621.0,
11199,Congo,COG,1885,,,611057.0,
11200,Congo,COG,1886,,,615526.0,
11201,Congo,COG,1887,,,620028.0,
11202,Congo,COG,1888,,,624563.0,
11203,Congo,COG,1889,,,627610.0,
11204,Congo,COG,1890,,,629166.0,
11205,Congo,COG,1891,,,629226.0,
11206,Congo,COG,1892,,,627785.0,
11207,Congo,COG,1893,,,624841.0,
11208,Congo,COG,1894,,,621910.0,
11209,Congo,COG,1895,,,618992.0,
11210,Congo,COG,1896,,,616089.0,
11211,Congo,COG,1897,,,613198.0,
11212,Congo,COG,1898,,,610322.0,
11213,Congo,COG,1899,,,606854.0,
11214,Congo,COG,1900,,,602804.0,
11215,Congo,COG,1901,,,598180.0,
11216,Congo,COG,1902,,,592990.0,
11217,Congo,COG,1903,,,587242.0,
11218,Congo,COG,1904,,,581549.0,
11219,Congo,COG,1905,,,575912.0,
11220,Congo,COG,1906,,,570329.0,
11221,Congo,COG,1907,,,564801.0,
11222,Congo,COG,1908,,,559326.0,
11223,Congo,COG,1909,,,554343.0,
11224,Congo,COG,1910,,,549844.0,
11225,Congo,COG,1911,,,545822.0,
11226,Congo,COG,1912,,,542272.0,
11227,Congo,COG,1913,,,539185.0,
11228,Congo,COG,1914,,,536115.0,
11229,Congo,COG,1915,,,533063.0,
11230,Congo,COG,1916,,,530028.0,
11231,Congo,COG,1917,,,527010.0,
11232,Congo,COG,1918,,,523848.0,
11233,Congo,COG,1919,,,522879.0,
11234,Congo,COG,1920,,,524122.0,
11235,Congo,COG,1921,,,527597.0,
11236,Congo,COG,1922,,,533324.0,
11237,Congo,COG,1923,,,541324.0,
11238,Congo,COG,1924,,,549443.0,
11239,Congo,COG,1925,,,557685.0,
11240,Congo,COG,1926,,,566050.0,
11241,Congo,COG,1927,,,574541.0,
11242,Congo,COG,1928,,,583159.0,
11243,Congo,COG,1929,,,591786.0,
11244,Congo,COG,1930,,,600421.0,
11245,Congo,COG,1931,,,609062.0,
11246,Congo,COG,1932,,,617707.0,
11247,Congo,COG,1933,,,626355.0,
11248,Congo,COG,1934,,,635124.0,
11249,Congo,COG,1935,,,644016.0,
11250,Congo,COG,1936,,,653032.0,
11251,Congo,COG,1937,,,662175.0,
11252,Congo,COG,1938,,,671445.0,
11253,Congo,COG,1939,,,681398.0,
11254,Congo,COG,1940,,,692052.0,
11255,Congo,COG,1941,,,703427.0,
11256,Congo,COG,1942,,,715544.0,
11257,Congo,COG,1943,,,728424.0,
11258,Congo,COG,1944,,,741535.0,
11259,Congo,COG,1945,,,754883.0,
11260,Congo,COG,1946,,,768471.0,
11261,Congo,COG,1947,,,782303.0,
11262,Congo,COG,1948,,,796385.0,
11263,Congo,COG,1949,,,811356.0,
11264,Congo,COG,1950,,,827246.0,
11265,Congo,COG,1951,,,842483.0,
11266,Congo,COG,1952,,,858407.0,
11267,Congo,COG,1953,,,875106.0,
11268,Congo,COG,1954,,,892633.0,
11269,Congo,COG,1955,,,911033.0,
11270,Congo,COG,1956,,,930381.0,
11271,Congo,COG,1957,,,950719.0,
11272,Congo,COG,1958,,,972100.0,
11273,Congo,COG,1959,,,994599.0,
11274,Congo,COG,1960,,,1018254.0,
11275,Congo,COG,1961,,,1043118.0,
11276,Congo,COG,1962,,,1069236.0,
11277,Congo,COG,1963,,,1096638.0,
11278,Congo,COG,1964,,,1125354.0,
11279,Congo,COG,1965,,,1155389.0,
11280,Congo,COG,1966,,,1186782.0,
11281,Congo,COG,1967,,,1219547.0,
11282,Congo,COG,1968,,,1253761.0,
11283,Congo,COG,1969,,,1289519.0,
11284,Congo,COG,1970,,,1326894.0,
11285,Congo,COG,1971,,,1365891.0,
11286,Congo,COG,1972,,,1406510.0,
11287,Congo,COG,1973,,,1448632.0,
11288,Congo,COG,1974,,,1492055.0,
11289,Congo,COG,1975,,,1536658.0,
11290,Congo,COG,1976,,,1582361.0,
11291,Congo,COG,1977,,,1629218.0,
11292,Congo,COG,1978,,,1677326.0,
11293,Congo,COG,1979,,,1726865.0,
11294,Congo,COG,1980,,,1777932.0,
11295,Congo,COG,1981,,,1830629.0,
11296,Congo,COG,1982,,,1884873.0,
11297,Congo,COG,1983,,,1940454.0,
11298,Congo,COG,1984,,,1996994.0,
11299,Congo,COG,1985,,,2054308.0,
11300,Congo,COG,1986,,,2112359.0,
11301,Congo,COG,1987,,,2171319.0,
11302,Congo,COG,1988,,,2231462.0,
11303,Congo,COG,1989,,,2293161.0,
11304,Congo,COG,2020,,,5518092.0,
11305,Congo,COG,2021,,,5657017.0,
11306,Cook Islands,COK,1990,2.81012374438224,3.78698053857974,18195.0,
11307,Cook Islands,COK,1991,2.81565665418438,3.79125355436679,18419.0,
11308,Cook Islands,COK,1992,2.8208975980914,3.7978953283832495,18678.0,
11309,Cook Islands,COK,1993,2.81981093324797,3.80142702861336,18934.0,
11310,Cook Islands,COK,1994,2.82382682549015,3.80623839657577,19081.0,
11311,Cook Islands,COK,1995,2.8249692390334,3.8065575270647,19105.0,
11312,Cook Islands,COK,1996,2.82263706399678,3.80673150081178,18948.0,
11313,Cook Islands,COK,1997,2.82286247390594,3.80171147210649,18653.0,
11314,Cook Islands,COK,1998,2.82143656613315,3.79526777044519,18313.0,
11315,Cook Islands,COK,1999,2.82035325736673,3.79090204929105,18042.0,
11316,Cook Islands,COK,2000,2.81851020472982,3.78929855954257,17935.0,
11317,Cook Islands,COK,2001,2.81696770757645,3.78917111627729,18017.0,
11318,Cook Islands,COK,2002,2.81672675834265,3.7905954365529895,18274.0,
11319,Cook Islands,COK,2003,2.81645357665389,3.78992429890134,18609.0,
11320,Cook Islands,COK,2004,2.81447044179571,3.79348273965837,18892.0,
11321,Cook Islands,COK,2005,2.81439425974941,3.79306877632295,19070.0,
11322,Cook Islands,COK,2006,2.8148743801598,3.79589344564322,19094.0,
11323,Cook Islands,COK,2007,2.81500407180271,3.79827082714683,18994.0,
11324,Cook Islands,COK,2008,2.81572745598581,3.80128187527827,18808.0,
11325,Cook Islands,COK,2009,2.81615905279673,3.80425949696048,18602.0,
11326,Cook Islands,COK,2010,2.81712620068192,3.80365075417872,18392.0,
11327,Cook Islands,COK,2011,2.81525436105747,3.8042478155356303,18200.0,
11328,Cook Islands,COK,2012,2.81648590929636,3.80219715206474,18009.0,
11329,Cook Islands,COK,2013,2.8153184042205,3.79816611025448,17834.0,
11330,Cook Islands,COK,2014,2.81568280836598,3.79493297158773,17685.0,
11331,Cook Islands,COK,2015,2.81543876100613,3.79352890970984,17581.0,Oceania
11332,Cook Islands,COK,2016,2.81569851907497,3.7905037748439097,17521.0,
11333,Cook Islands,COK,2017,2.81661134187682,3.79151775536181,17505.0,
11334,Cook Islands,COK,2018,2.81651694346317,3.7926649875179104,17519.0,
11335,Cook Islands,COK,2019,2.81697390823421,3.7968940582379296,17547.0,
11336,Cook Islands,COK,1950,,,15071.0,
11337,Cook Islands,COK,1951,,,15411.0,
11338,Cook Islands,COK,1952,,,15634.0,
11339,Cook Islands,COK,1953,,,15830.0,
11340,Cook Islands,COK,1954,,,16056.0,
11341,Cook Islands,COK,1955,,,16350.0,
11342,Cook Islands,COK,1956,,,16712.0,
11343,Cook Islands,COK,1957,,,17120.0,
11344,Cook Islands,COK,1958,,,17539.0,
11345,Cook Islands,COK,1959,,,17920.0,
11346,Cook Islands,COK,1960,,,18213.0,
11347,Cook Islands,COK,1961,,,18380.0,
11348,Cook Islands,COK,1962,,,18452.0,
11349,Cook Islands,COK,1963,,,18507.0,
11350,Cook Islands,COK,1964,,,18628.0,
11351,Cook Islands,COK,1965,,,18894.0,
11352,Cook Islands,COK,1966,,,19329.0,
11353,Cook Islands,COK,1967,,,19890.0,
11354,Cook Islands,COK,1968,,,20496.0,
11355,Cook Islands,COK,1969,,,20985.0,
11356,Cook Islands,COK,1970,,,21301.0,
11357,Cook Islands,COK,1971,,,21399.0,
11358,Cook Islands,COK,1972,,,21309.0,
11359,Cook Islands,COK,1973,,,21056.0,
11360,Cook Islands,COK,1974,,,20691.0,
11361,Cook Islands,COK,1975,,,20225.0,
11362,Cook Islands,COK,1976,,,19689.0,
11363,Cook Islands,COK,1977,,,19068.0,
11364,Cook Islands,COK,1978,,,18440.0,
11365,Cook Islands,COK,1979,,,17902.0,
11366,Cook Islands,COK,1980,,,17519.0,
11367,Cook Islands,COK,1981,,,17306.0,
11368,Cook Islands,COK,1982,,,17271.0,
11369,Cook Islands,COK,1983,,,17343.0,
11370,Cook Islands,COK,1984,,,17473.0,
11371,Cook Islands,COK,1985,,,17592.0,
11372,Cook Islands,COK,1986,,,17702.0,
11373,Cook Islands,COK,1987,,,17794.0,
11374,Cook Islands,COK,1988,,,17898.0,
11375,Cook Islands,COK,1989,,,18026.0,
11376,Cook Islands,COK,2020,,,17564.0,
11377,Cook Islands,COK,2021,,,17572.0,
11378,Costa Rica,CRI,1990,2.63508379752029,3.7503999871132896,3119436.0,
11379,Costa Rica,CRI,1991,2.63941116680582,3.7407874459018,3202083.0,
11380,Costa Rica,CRI,1992,2.6437505603572298,3.73435533131495,3286525.0,
11381,Costa Rica,CRI,1993,2.6495476592811698,3.73358881912839,3372298.0,
11382,Costa Rica,CRI,1994,2.65597880949618,3.73261398449612,3458829.0,
11383,Costa Rica,CRI,1995,2.6624817653544,3.73555759568766,3545524.0,
11384,Costa Rica,CRI,1996,2.6730356716267103,3.74637611341868,3632361.0,
11385,Costa Rica,CRI,1997,2.68840439507282,3.75913018248056,3718952.0,
11386,Costa Rica,CRI,1998,2.70497529755001,3.77870685918121,3803893.0,
11387,Costa Rica,CRI,1999,2.72107837188864,3.800427604299781,3885428.0,
11388,Costa Rica,CRI,2000,2.73212652609548,3.8142775473399495,3962369.0,
11389,Costa Rica,CRI,2001,2.74134035051897,3.82604044405366,4034074.0,
11390,Costa Rica,CRI,2002,2.74952375305147,3.8414281748756505,4100921.0,
11391,Costa Rica,CRI,2003,2.75846891974538,3.85443447822616,4164053.0,
11392,Costa Rica,CRI,2004,2.76433485301364,3.8656146886351097,4225156.0,
11393,Costa Rica,CRI,2005,2.77150223999182,3.87460589376709,4285504.0,
11394,Costa Rica,CRI,2006,2.77462547874718,3.87946514848986,4345421.0,
11395,Costa Rica,CRI,2007,2.780696161194,3.88368912295243,4404626.0,
11396,Costa Rica,CRI,2008,2.78939351738856,3.88698851513095,4463123.0,
11397,Costa Rica,CRI,2009,2.79665017896762,3.88912810097968,4520739.0,
11398,Costa Rica,CRI,2010,2.8010237311525,3.8926878744453,4577371.0,
11399,Costa Rica,CRI,2011,2.80621811897944,3.89508345043902,4633086.0,
11400,Costa Rica,CRI,2012,2.81093302899764,3.89994201512998,4688003.0,
11401,Costa Rica,CRI,2013,2.81932204332139,3.90419258011787,4742111.0,
11402,Costa Rica,CRI,2014,2.82586356194127,3.90979170580002,4795390.0,
